INPUT_TABLE
Variable ID
OutputDriver_Ag

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,generic.ghg
Southeast Asia,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,NOx_AGR
Southeast Asia,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,NOx_AGR
Southeast Asia,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,NOx_AGR
Southeast Asia,Rice,RiceAEZ15,RiceAEZ15,2095,NOx_AGR
Southeast Asia,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,NOx_AGR
Southeast Asia,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,NOx_AGR
Southeast Asia,Wheat,WheatAEZ15,WheatAEZ15,2095,NOx_AGR
Southeast Asia,Corn,CornAEZ15,CornAEZ15,2095,NMVOC_AGR
Southeast Asia,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,NMVOC_AGR
Southeast Asia,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,NMVOC_AGR
Southeast Asia,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,NMVOC_AGR
Southeast Asia,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,NMVOC_AGR
Southeast Asia,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,NMVOC_AGR
Southeast Asia,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,NMVOC_AGR
Southeast Asia,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,NMVOC_AGR
Southeast Asia,Rice,RiceAEZ15,RiceAEZ15,2095,NMVOC_AGR
Southeast Asia,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,NMVOC_AGR
Southeast Asia,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,NMVOC_AGR
Southeast Asia,Wheat,WheatAEZ15,WheatAEZ15,2095,NMVOC_AGR
Southeast Asia,Corn,CornAEZ15,CornAEZ15,2095,NH3_AGR
Southeast Asia,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,NH3_AGR
Southeast Asia,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,NH3_AGR
Southeast Asia,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,NH3_AGR
Southeast Asia,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,NH3_AGR
Southeast Asia,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,NH3_AGR
Southeast Asia,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,NH3_AGR
Southeast Asia,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,NH3_AGR
Southeast Asia,Rice,RiceAEZ15,RiceAEZ15,2095,NH3_AGR
Southeast Asia,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,NH3_AGR
Southeast Asia,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,NH3_AGR
Southeast Asia,Wheat,WheatAEZ15,WheatAEZ15,2095,NH3_AGR
Southeast Asia,Corn,CornAEZ15,CornAEZ15,2095,CH4_AWB
Southeast Asia,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,CH4_AWB
Southeast Asia,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,CH4_AWB
Southeast Asia,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,CH4_AWB
Southeast Asia,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,CH4_AWB
Southeast Asia,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,CH4_AWB
Southeast Asia,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,CH4_AWB
Southeast Asia,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,CH4_AWB
Southeast Asia,Rice,RiceAEZ15,RiceAEZ15,2095,CH4_AWB
Southeast Asia,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,CH4_AWB
Southeast Asia,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,CH4_AWB
Southeast Asia,Wheat,WheatAEZ15,WheatAEZ15,2095,CH4_AWB
Southeast Asia,Corn,CornAEZ15,CornAEZ15,2095,N2O_AWB
Southeast Asia,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,N2O_AWB
Southeast Asia,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,N2O_AWB
Southeast Asia,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,N2O_AWB
Southeast Asia,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,N2O_AWB
Southeast Asia,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,N2O_AWB
Southeast Asia,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,N2O_AWB
Southeast Asia,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,N2O_AWB
Southeast Asia,Rice,RiceAEZ15,RiceAEZ15,2095,N2O_AWB
Southeast Asia,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,N2O_AWB
Southeast Asia,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,N2O_AWB
Southeast Asia,Wheat,WheatAEZ15,WheatAEZ15,2095,N2O_AWB
Southeast Asia,Corn,CornAEZ15,CornAEZ15,2095,NOx_AWB
Southeast Asia,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,NOx_AWB
Southeast Asia,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,NOx_AWB
Southeast Asia,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,NOx_AWB
Southeast Asia,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,NOx_AWB
Southeast Asia,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,NOx_AWB
Southeast Asia,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,NOx_AWB
Southeast Asia,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,NOx_AWB
Southeast Asia,Rice,RiceAEZ15,RiceAEZ15,2095,NOx_AWB
Southeast Asia,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,NOx_AWB
Southeast Asia,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,NOx_AWB
Southeast Asia,Wheat,WheatAEZ15,WheatAEZ15,2095,NOx_AWB
Southeast Asia,Corn,CornAEZ15,CornAEZ15,2095,CO_AWB
Southeast Asia,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,CO_AWB
Southeast Asia,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,CO_AWB
Southeast Asia,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,CO_AWB
Southeast Asia,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,CO_AWB
Southeast Asia,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,CO_AWB
Southeast Asia,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,CO_AWB
Southeast Asia,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,CO_AWB
Southeast Asia,Rice,RiceAEZ15,RiceAEZ15,2095,CO_AWB
Southeast Asia,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,CO_AWB
Southeast Asia,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,CO_AWB
Southeast Asia,Wheat,WheatAEZ15,WheatAEZ15,2095,CO_AWB
Southeast Asia,Corn,CornAEZ15,CornAEZ15,2095,NMVOC_AWB
Southeast Asia,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,NMVOC_AWB
Southeast Asia,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,NMVOC_AWB
Southeast Asia,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,NMVOC_AWB
Southeast Asia,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,NMVOC_AWB
Southeast Asia,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,NMVOC_AWB
Southeast Asia,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,NMVOC_AWB
Southeast Asia,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,NMVOC_AWB
Southeast Asia,Rice,RiceAEZ15,RiceAEZ15,2095,NMVOC_AWB
Southeast Asia,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,NMVOC_AWB
Southeast Asia,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,NMVOC_AWB
Southeast Asia,Wheat,WheatAEZ15,WheatAEZ15,2095,NMVOC_AWB
Southeast Asia,Corn,CornAEZ15,CornAEZ15,2095,NH3_AWB
Southeast Asia,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,NH3_AWB
Southeast Asia,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,NH3_AWB
Southeast Asia,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,NH3_AWB
Southeast Asia,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,NH3_AWB
Southeast Asia,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,NH3_AWB
Southeast Asia,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,NH3_AWB
Southeast Asia,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,NH3_AWB
Southeast Asia,Rice,RiceAEZ15,RiceAEZ15,2095,NH3_AWB
Southeast Asia,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,NH3_AWB
Southeast Asia,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,NH3_AWB
Southeast Asia,Wheat,WheatAEZ15,WheatAEZ15,2095,NH3_AWB
Southeast Asia,Corn,CornAEZ15,CornAEZ15,2095,BC_AWB
Southeast Asia,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,BC_AWB
Southeast Asia,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,BC_AWB
Southeast Asia,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,BC_AWB
Southeast Asia,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,BC_AWB
Southeast Asia,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,BC_AWB
Southeast Asia,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,BC_AWB
Southeast Asia,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,BC_AWB
Southeast Asia,Rice,RiceAEZ15,RiceAEZ15,2095,BC_AWB
Southeast Asia,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,BC_AWB
Southeast Asia,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,BC_AWB
Southeast Asia,Wheat,WheatAEZ15,WheatAEZ15,2095,BC_AWB
Southeast Asia,Corn,CornAEZ15,CornAEZ15,2095,OC_AWB
Southeast Asia,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,OC_AWB
Southeast Asia,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,OC_AWB
Southeast Asia,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,OC_AWB
Southeast Asia,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,OC_AWB
Southeast Asia,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,OC_AWB
Southeast Asia,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,OC_AWB
Southeast Asia,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,OC_AWB
Southeast Asia,Rice,RiceAEZ15,RiceAEZ15,2095,OC_AWB
Southeast Asia,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,OC_AWB
Southeast Asia,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,OC_AWB
Southeast Asia,Wheat,WheatAEZ15,WheatAEZ15,2095,OC_AWB
Southeast Asia,Corn,CornAEZ15,CornAEZ15,2095,SO2_2_AWB
Southeast Asia,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,SO2_2_AWB
Southeast Asia,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,SO2_2_AWB
Southeast Asia,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,SO2_2_AWB
Southeast Asia,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,SO2_2_AWB
Southeast Asia,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,SO2_2_AWB
Southeast Asia,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,SO2_2_AWB
Southeast Asia,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,SO2_2_AWB
Southeast Asia,Rice,RiceAEZ15,RiceAEZ15,2095,SO2_2_AWB
Southeast Asia,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,SO2_2_AWB
Southeast Asia,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,SO2_2_AWB
Southeast Asia,Wheat,WheatAEZ15,WheatAEZ15,2095,SO2_2_AWB
USA,Rice,RiceAEZ15,RiceAEZ15,2095,CH4_AGR
USA,Corn,CornAEZ15,CornAEZ15,2095,N2O_AGR
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,N2O_AGR
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,N2O_AGR
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,N2O_AGR
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,N2O_AGR
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,N2O_AGR
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,N2O_AGR
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,N2O_AGR
USA,Rice,RiceAEZ15,RiceAEZ15,2095,N2O_AGR
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,N2O_AGR
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,N2O_AGR
USA,Wheat,WheatAEZ15,WheatAEZ15,2095,N2O_AGR
USA,biomass,willowAEZ15,willowAEZ15,2095,N2O_AGR
USA,Corn,CornAEZ15,CornAEZ15,2095,NOx_AGR
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,NOx_AGR
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,NOx_AGR
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,NOx_AGR
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,NOx_AGR
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,NOx_AGR
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,NOx_AGR
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,NOx_AGR
USA,Rice,RiceAEZ15,RiceAEZ15,2095,NOx_AGR
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,NOx_AGR
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,NOx_AGR
USA,Wheat,WheatAEZ15,WheatAEZ15,2095,NOx_AGR
USA,Corn,CornAEZ15,CornAEZ15,2095,NMVOC_AGR
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,NMVOC_AGR
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,NMVOC_AGR
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,NMVOC_AGR
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,NMVOC_AGR
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,NMVOC_AGR
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,NMVOC_AGR
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,NMVOC_AGR
USA,Rice,RiceAEZ15,RiceAEZ15,2095,NMVOC_AGR
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,NMVOC_AGR
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,NMVOC_AGR
USA,Wheat,WheatAEZ15,WheatAEZ15,2095,NMVOC_AGR
USA,Corn,CornAEZ15,CornAEZ15,2095,NH3_AGR
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,NH3_AGR
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,NH3_AGR
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,NH3_AGR
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,NH3_AGR
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,NH3_AGR
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,NH3_AGR
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,NH3_AGR
USA,Rice,RiceAEZ15,RiceAEZ15,2095,NH3_AGR
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,NH3_AGR
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,NH3_AGR
USA,Wheat,WheatAEZ15,WheatAEZ15,2095,NH3_AGR
USA,Corn,CornAEZ15,CornAEZ15,2095,CH4_AWB
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,CH4_AWB
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,CH4_AWB
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,CH4_AWB
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,CH4_AWB
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,CH4_AWB
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,CH4_AWB
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,CH4_AWB
USA,Rice,RiceAEZ15,RiceAEZ15,2095,CH4_AWB
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,CH4_AWB
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,CH4_AWB
USA,Wheat,WheatAEZ15,WheatAEZ15,2095,CH4_AWB
USA,Corn,CornAEZ15,CornAEZ15,2095,N2O_AWB
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,N2O_AWB
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,N2O_AWB
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,N2O_AWB
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,N2O_AWB
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,N2O_AWB
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,N2O_AWB
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,N2O_AWB
USA,Rice,RiceAEZ15,RiceAEZ15,2095,N2O_AWB
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,N2O_AWB
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,N2O_AWB
USA,Wheat,WheatAEZ15,WheatAEZ15,2095,N2O_AWB
USA,Corn,CornAEZ15,CornAEZ15,2095,NOx_AWB
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,NOx_AWB
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,NOx_AWB
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,NOx_AWB
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,NOx_AWB
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,NOx_AWB
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,NOx_AWB
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,NOx_AWB
USA,Rice,RiceAEZ15,RiceAEZ15,2095,NOx_AWB
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,NOx_AWB
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,NOx_AWB
USA,Wheat,WheatAEZ15,WheatAEZ15,2095,NOx_AWB
USA,Corn,CornAEZ15,CornAEZ15,2095,CO_AWB
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,CO_AWB
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,CO_AWB
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,CO_AWB
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,CO_AWB
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,CO_AWB
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,CO_AWB
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,CO_AWB
USA,Rice,RiceAEZ15,RiceAEZ15,2095,CO_AWB
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,CO_AWB
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,CO_AWB
USA,Wheat,WheatAEZ15,WheatAEZ15,2095,CO_AWB
USA,Corn,CornAEZ15,CornAEZ15,2095,NMVOC_AWB
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,NMVOC_AWB
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,NMVOC_AWB
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,NMVOC_AWB
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,NMVOC_AWB
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,NMVOC_AWB
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,NMVOC_AWB
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,NMVOC_AWB
USA,Rice,RiceAEZ15,RiceAEZ15,2095,NMVOC_AWB
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,NMVOC_AWB
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,NMVOC_AWB
USA,Wheat,WheatAEZ15,WheatAEZ15,2095,NMVOC_AWB
USA,Corn,CornAEZ15,CornAEZ15,2095,NH3_AWB
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,NH3_AWB
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,NH3_AWB
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,NH3_AWB
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,NH3_AWB
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,NH3_AWB
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,NH3_AWB
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,NH3_AWB
USA,Rice,RiceAEZ15,RiceAEZ15,2095,NH3_AWB
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,NH3_AWB
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,NH3_AWB
USA,Wheat,WheatAEZ15,WheatAEZ15,2095,NH3_AWB
USA,Corn,CornAEZ15,CornAEZ15,2095,BC_AWB
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,BC_AWB
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,BC_AWB
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,BC_AWB
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,BC_AWB
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,BC_AWB
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,BC_AWB
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,BC_AWB
USA,Rice,RiceAEZ15,RiceAEZ15,2095,BC_AWB
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,BC_AWB
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,BC_AWB
USA,Wheat,WheatAEZ15,WheatAEZ15,2095,BC_AWB
USA,Corn,CornAEZ15,CornAEZ15,2095,OC_AWB
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,OC_AWB
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,OC_AWB
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,OC_AWB
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,OC_AWB
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,OC_AWB
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,OC_AWB
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,OC_AWB
USA,Rice,RiceAEZ15,RiceAEZ15,2095,OC_AWB
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,OC_AWB
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,OC_AWB
USA,Wheat,WheatAEZ15,WheatAEZ15,2095,OC_AWB
USA,Corn,CornAEZ15,CornAEZ15,2095,SO2_1_AWB
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,SO2_1_AWB
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,SO2_1_AWB
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,SO2_1_AWB
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,SO2_1_AWB
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,SO2_1_AWB
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,SO2_1_AWB
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,SO2_1_AWB
USA,Rice,RiceAEZ15,RiceAEZ15,2095,SO2_1_AWB
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,SO2_1_AWB
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,SO2_1_AWB
USA,Wheat,WheatAEZ15,WheatAEZ15,2095,SO2_1_AWB
Western Europe,Rice,RiceAEZ15,RiceAEZ15,2095,CH4_AGR
Western Europe,Corn,CornAEZ15,CornAEZ15,2095,N2O_AGR
Western Europe,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,N2O_AGR
Western Europe,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,N2O_AGR
Western Europe,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2095,N2O_AGR
Western Europe,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2095,N2O_AGR
Western Europe,OilCrop,OilCropAEZ15,OilCropAEZ15,2095,N2O_AGR
Western Europe,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2095,N2O_AGR
Western Europe,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2095,N2O_AGR
Western Europe,Rice,RiceAEZ15,RiceAEZ15,2095,N2O_AGR
Western Europe,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2095,N2O_AGR
Western Europe,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2095,N2O_AGR
Western Europe,Wheat,WheatAEZ15,WheatAEZ15,2095,N2O_AGR
Western Europe,biomass,willowAEZ15,willowAEZ15,2095,N2O_AGR
Western Europe,Corn,CornAEZ15,CornAEZ15,2095,NOx_AGR
Western Europe,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2095,NOx_AGR
Western Europe,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2095,NOx_AGR
